Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6
File ID:,Type: 4,Manufacturer: 1,Serial Number: 3967827018,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,40,Offset,12,Offset,-73,
Calibration message,Calibration Factor,1,Accel Calibration Factor,1,Calibration Divisor,2048,Level Shift,32768,Offset,32,Offset,-36,Offset,-139,
Calibration message,Calibration Factor,1,Calibration Divisor,600,Level Shift,32768,Offset,180,Offset,180,Offset,-9,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,38,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,38,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,1,Calibration Divisor,600,Level Shift,32768,Offset,180,Offset,180,Offset,-9,
Accelerometer data:,Calibrated Accel X,[0.036621][0.033691][0.035645][0.035645][0.034668][0.033203][0.032227][0.032715][0.031738][0.028320][0.027344][0.029297][0.031738][0.029297][0.029297][0.032715][0.031738][0.021973][0.018066][0.022461][0.021484][0.022461][0.024414][0.021484][0.023438][0.025391][0.024902][0.024902][0.027344][0.031250],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[0.792683][0.609756][0.670732][0.975610][1.158537][0.914634][1.097561][1.341463][0.792683][0.243902][-0.060976][-0.243902][0.121951][0.609756][1.402439][3.231707][4.512195][3.780488][1.463415][-0.426829][-1.280488][-1.036585][-0.182927][0.609756][0.548780][-0.304878][-1.524390][-2.682927][-3.475610][-3.658536],Calibrated Gyro Y,[0.792683][0.792683][0.914634][0.975610][1.036585][1.280488][1.646341][2.195122][2.682927][2.804878][2.865854][2.926829][2.804878][2.743902][1.280488][0.000000][2.073171][2.560976][1.707317][1.158537][0.731707][0.304878][-0.304878][-0.914634][-1.219512][-1.219512][-1.341463][-1.585366][-1.707317][-1.829268],Calibrated Gyro Z,[-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.029785][0.025879][0.023926][0.023438][0.025879][0.030273][0.036621][0.041504][0.044434][0.046387][0.045410][0.041992][0.037109][0.034668][0.022949][0.027832][0.039551][0.036621][0.034668][0.032715][0.024902][0.018555][0.021973][0.029297][0.033691][0.034180][0.033203][0.030273][0.025879][0.026855],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-3.414634][-2.926829][-2.987805][-3.841463][-4.573171][-5.060976][-5.182927][-4.634146][-4.390244][-4.390244][-4.451220][-4.756097][-4.817073][-4.695122][-4.695122][-3.353658][0.304878][2.743902][2.317073][0.609756][-0.792683][-1.036585][-0.670732][-0.731707][-0.609756][1.219512][2.621951][2.134146][0.304878][-1.585366],Calibrated Gyro Y,[-1.890244][-2.012195][-2.012195][-1.768293][-1.707317][-1.890244][-2.073171][-2.073171][-1.829268][-1.646341][-1.646341][-1.463415][-1.280488][-1.219512][-1.097561][-0.731707][0.000000][0.609756][0.914634][1.219512][1.219512][0.731707][0.121951][-0.731707][-1.219512][-0.670732][-0.487805][-0.609756][-0.670732][-0.121951],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.030762][0.033691][0.035156][0.033203][0.029297][0.029297][0.032227][0.033203][0.030273][0.031250][0.032715][0.032715][0.032715][0.020508][-0.005859][-0.014648][0.002441][0.025879][0.039551][0.043945][0.049805][0.060547][0.067871][0.051270][0.032227][0.027344][0.033203][0.038086][0.042480][0.038574],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-3.109756][-4.024390][-4.146341][-3.780488][-3.292683][-3.109756][-3.048780][-3.048780][-3.048780][-2.987805][-2.804878][-2.439024][-2.012195][-1.463415][-0.670732][0.182927][0.792683][0.670732][0.304878][-0.548780][-1.158537][-1.341463][-1.585366][-1.646341][-1.341463][-1.402439][-1.341463][-1.768293][-1.524390][4.573171],Calibrated Gyro Y,[0.975610][1.280488][0.914634][0.548780][0.365854][0.243902][0.182927][-0.182927][-0.426829][-0.365854][-0.548780][-0.548780][-0.670732][-0.731707][-0.853658][-0.853658][-0.731707][-0.304878][0.426829][0.914634][1.097561][1.219512][1.402439][1.463415][1.280488][1.036585][1.097561][1.402439][1.585366][0.731707],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888208.000000],
Accelerometer data:,Calibrated Accel X,[0.026855][0.023926][0.027832][0.027832][0.025391][0.025391][0.027832][0.029297][0.030762][0.028320][0.025879][0.025879][0.026367][0.028320][0.032227][0.035645][0.040039][0.040039][0.034180][0.031738][0.033691][0.031738][0.027344][0.024902][0.028320][0.033203][0.030762][-0.007324][-0.017578][0.020996],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097151.875000][-2097151.875000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[10.914634][11.158536][8.597561][6.402439][5.487805][5.426829][5.365853][5.000000][4.451220][3.597561][2.439024][0.914634][-1.097561][-3.048780][-4.390244][-4.573171][-4.390244][-4.512195][-4.756097][-4.939024][-5.243902][-5.487805][-5.670732][-5.426829][-5.243902][-5.000000][-4.573171][-3.597561][-1.158537][2.317073],Calibrated Gyro Y,[1.097561][3.658536][5.609756][5.914634][5.121951][4.207317][3.597561][2.926829][2.317073][1.646341][0.609756][-0.304878][-0.914634][-1.036585][-1.280488][-1.341463][-1.097561][-0.975610][-1.158537][-1.524390][-1.890244][-1.890244][-1.768293][-1.646341][-1.707317][-1.646341][-1.524390][-1.463415][-1.158537][-0.609756],Calibrated Gyro Z,[-261888208.000000][-261888208.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888192.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888208.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.046875][0.047852][0.038574][0.037109][0.040039][0.041992][0.037598][0.026855][0.017578][0.014648][0.020020][0.029297][0.032715][0.027344][0.026367][0.028809][0.022949][0.020020][0.020996][0.025879][0.028809][0.028320][0.027832][0.028320][0.027832][0.026855][0.016602][0.000977][0.003906][0.018066],Calibrated Accel Y,[-2097151.875000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[4.146341][3.902439][2.865854][2.500000][2.865854][3.841463][4.695122][5.060976][4.939024][4.512195][4.085366][3.597561][3.170732][2.560976][2.073171][2.439024][2.256098][1.707317][1.097561][0.670732][0.609756][0.548780][0.304878][0.000000][-0.548780][-1.341463][-2.012195][-2.439024][-2.439024][-2.621951],Calibrated Gyro Y,[-0.243902][0.182927][0.426829][0.487805][0.731707][0.853658][0.853658][0.792683][0.731707][0.731707][0.792683][0.548780][0.121951][-0.121951][0.182927][0.975610][0.914634][0.304878][0.000000][0.121951][0.060976][-0.121951][-0.243902][-0.182927][0.182927][0.365854][0.182927][0.060976][0.182927][0.426829],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.029785][0.041504][0.046387][0.040527][0.034180][0.028809][0.027832][0.029297][0.032227][0.033691][0.040039][0.052246][0.058105][0.044434][0.028809][0.021973][0.025879][0.029785][0.029785][0.025879][0.025879][0.030273][0.031738][0.031250][0.026855][0.026367][0.030273][0.034180][0.033203][0.029785],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-2.682927][-2.256098][-2.073171][-2.134146][-2.012195][-2.012195][-1.890244][-1.524390][-1.341463][-1.219512][-0.853658][-0.182927][0.365854][0.548780][0.487805][0.000000][-0.914634][-1.402439][-1.219512][-0.548780][0.121951][0.548780][0.426829][-0.060976][-0.975610][-1.524390][-1.707317][-1.402439][-1.097561][-1.158537],Calibrated Gyro Y,[0.731707][0.731707][0.487805][0.304878][0.304878][0.304878][0.304878][0.243902][0.060976][-0.365854][-0.975610][-1.463415][-1.768293][-1.768293][-1.707317][-1.646341][-1.524390][-0.975610][-0.792683][-0.914634][-1.036585][-0.975610][-0.548780][-0.304878][-0.121951][0.121951][0.304878][0.670732][0.670732][0.182927],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[0.027344][0.025879][0.025879][0.027832][0.025879][0.025391][0.024414][0.022461][0.022461][0.021973][0.023926][0.025391][0.026855][0.028809][0.031738][0.037109][0.035645][0.030762][0.030762][0.031738][0.034668][0.037598][0.035645][0.032227][0.034180][0.036133][0.030762][0.024902][0.024414][0.029785],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000][-2097153.000000],
Gyroscope data:,Calibrated Gyro X,[-1.280488][-1.402439][-1.524390][-1.463415][-1.402439][-1.158537][-0.914634][-0.548780][-0.304878][-0.121951][0.060976][0.000000][0.182927][0.548780][0.670732][0.853658][1.158537][1.341463][1.524390][1.585366][1.890244][2.195122][2.804878][3.414634][3.597561][3.902439][3.902439][3.719512][3.536585][3.414634],Calibrated Gyro Y,[-0.060976][-0.121951][0.060976][0.060976][-0.304878][-0.426829][-0.426829][-0.426829][-0.304878][-0.304878][-0.426829][-0.182927][-0.060976][0.000000][0.060976][0.182927][0.243902][0.243902][0.548780][0.731707][0.792683][0.731707][0.609756][0.426829][0.426829][0.487805][0.426829][0.609756][0.548780][0.670732],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
